GEO.id,GEO.id2,GEO.display-label,rescen42010,resbase42010,respop72010,respop72011,respop72012
0500000US46023,46023,"Charles Mix County, South Dakota",9129,9129,9132,9197,9216
0500000US46025,46025,"Clark County, South Dakota",3691,3691,3695,3582,3585
0500000US46027,46027,"Clay County, South Dakota",13864,13864,13850,14044,14131
0500000US46029,46029,"Codington County, South Dakota",27227,27227,27223,27413,27606
0500000US46031,46031,"Corson County, South Dakota",4050,4050,4072,4048,4077
0500000US46033,46033,"Custer County, South Dakota",8216,8216,8264,8336,8339
0500000US46035,46035,"Davison County, South Dakota",19504,19504,19512,19589,19769
0500000US46037,46037,"Day County, South Dakota",5710,5710,5716,5746,5613
0500000US46039,46039,"Deuel County, South Dakota",4364,4364,4350,4379,4380
0500000US46041,46041,"Dewey County, South Dakota",5301,5301,5329,5428,5538
0500000US46043,46043,"Douglas County, South Dakota",3002,3002,2986,2982,2970
0500000US46045,46045,"Edmunds County, South Dakota",4071,4071,4073,4063,4026
0500000US46047,46047,"Fall River County, South Dakota",7094,7094,7112,6967,6971
0500000US46049,46049,"Faulk County, South Dakota",2364,2364,2364,2367,2377
0500000US46051,46051,"Grant County, South Dakota",7356,7356,7349,7252,7259
0500000US46053,46053,"Gregory County, South Dakota",4271,4271,4258,4218,4265
0500000US46055,46055,"Haakon County, South Dakota",1937,1937,1923,1917,1939
0500000US46057,46057,"Hamlin County, South Dakota",5903,5903,5917,5944,5918
0500000US46059,46059,"Hand County, South Dakota",3431,3431,3430,3441,3388
0500000US46061,46061,"Hanson County, South Dakota",3331,3331,3336,3375,3377
0500000US46063,46063,"Harding County, South Dakota",1255,1255,1246,1293,1316
0500000US46065,46065,"Hughes County, South Dakota",17022,17022,17054,17259,17450
0500000US46067,46067,"Hutchinson County, South Dakota",7343,7343,7338,7200,7187
0500000US46069,46069,"Hyde County, South Dakota",1420,1420,1416,1399,1437
0500000US46071,46071,"Jackson County, South Dakota",3031,3031,3041,3169,3191
0500000US46073,46073,"Jerauld County, South Dakota",2071,2071,2084,2063,2047
0500000US46075,46075,"Jones County, South Dakota",1006,1006,1007,1017,1013
0500000US46077,46077,"Kingsbury County, South Dakota",5148,5148,5135,5152,5220
0500000US46079,46079,"Lake County, South Dakota",11200,11200,11268,11580,11771
0500000US46081,46081,"Lawrence County, South Dakota",24097,24097,24173,24306,24397
0500000US46083,46083,"Lincoln County, South Dakota",44828,44828,45199,46670,48296
0500000US46085,46085,"Lyman County, South Dakota",3755,3755,3758,3823,3789
0500000US46087,46087,"McCook County, South Dakota",5618,5618,5606,5556,5610
0500000US46089,46089,"McPherson County, South Dakota",2459,2459,2456,2449,2439
0500000US46091,46091,"Marshall County, South Dakota",4656,4656,4645,4612,4671
0500000US46093,46093,"Meade County, South Dakota",25434,25434,25442,25543,26052
0500000US46095,46095,"Mellette County, South Dakota",2048,2048,2039,2106,2101
0500000US46097,46097,"Miner County, South Dakota",2389,2389,2379,2339,2326
0500000US46099,46099,"Minnehaha County, South Dakota",169468,169471,170020,171852,175037
0500000US46101,46101,"Moody County, South Dakota",6486,6486,6486,6488,6446
0500000US46103,46103,"Pennington County, South Dakota",100948,100948,101373,102506,104347
0500000US46105,46105,"Perkins County, South Dakota",2982,2982,2978,3021,3037
0500000US46107,46107,"Potter County, South Dakota",2329,2329,2340,2363,2359
0500000US46109,46109,"Roberts County, South Dakota",10149,10149,10174,10302,10303
0500000US46111,46111,"Sanborn County, South Dakota",2355,2355,2357,2363,2324
0500000US46113,46113,"Shannon County, South Dakota",13586,13586,13652,13909,14059
0500000US46115,46115,"Spink County, South Dakota",6415,6415,6402,6494,6611
0500000US46117,46117,"Stanley County, South Dakota",2966,2966,2979,2984,2969
0500000US46119,46119,"Sully County, South Dakota",1373,1373,1371,1376,1427
0500000US46121,46121,"Todd County, South Dakota",9612,9612,9647,9884,9942
0500000US46123,46123,"Tripp County, South Dakota",5644,5644,5635,5612,5485
0500000US46125,46125,"Turner County, South Dakota",8347,8347,8348,8368,8308
0500000US46127,46127,"Union County, South Dakota",14399,14399,14484,14592,14855
0500000US46129,46129,"Walworth County, South Dakota",5438,5438,5449,5566,5459
0500000US46135,46135,"Yankton County, South Dakota",22438,22438,22457,22510,22603
0500000US46137,46137,"Ziebach County, South Dakota",2801,2801,2824,2842,2869
0500000US47001,47001,"Anderson County, Tennessee",75129,75126,75141,75208,75416
0500000US47003,47003,"Bedford County, Tennessee",45058,45058,45129,45360,45573
0500000US47005,47005,"Benton County, Tennessee",16489,16489,16483,16402,16361
0500000US47007,47007,"Bledsoe County, Tennessee",12876,12869,12862,12842,12792
0500000US47009,47009,"Blount County, Tennessee",123010,123010,123138,123712,124177
0500000US47011,47011,"Bradley County, Tennessee",98963,98963,99146,99959,101134
0500000US47013,47013,"Campbell County, Tennessee",40716,40716,40690,40573,40420
0500000US47015,47015,"Cannon County, Tennessee",13801,13801,13800,13729,13811
0500000US47017,47017,"Carroll County, Tennessee",28522,28522,28494,28429,28390
0500000US47019,47019,"Carter County, Tennessee",57424,57424,57350,57417,57355
0500000US47021,47021,"Cheatham County, Tennessee",39105,39107,39107,39020,39271
0500000US47023,47023,"Chester County, Tennessee",17131,17131,17163,17175,17171
0500000US47025,47025,"Claiborne County, Tennessee",32213,32213,32243,32083,31736
0500000US47027,47027,"Clay County, Tennessee",7861,7861,7851,7829,7840
0500000US47029,47029,"Cocke County, Tennessee",35662,35662,35631,35477,35571
0500000US47031,47031,"Coffee County, Tennessee",52796,52796,52803,52966,53222
0500000US47033,47033,"Crockett County, Tennessee",14586,14584,14563,14533,14623
0500000US47035,47035,"Cumberland County, Tennessee",56053,56053,56217,56618,57029
0500000US47037,47037,"Davidson County, Tennessee",626681,626684,628021,635592,648295
0500000US47039,47039,"Decatur County, Tennessee",11757,11757,11737,11701,11673
0500000US47041,47041,"DeKalb County, Tennessee",18723,18723,18731,18803,18901
0500000US47043,47043,"Dickson County, Tennessee",49666,49666,49737,50094,50381
0500000US47045,47045,"Dyer County, Tennessee",38335,38337,38321,38190,38255
0500000US47047,47047,"Fayette County, Tennessee",38413,38413,38413,38539,38659
0500000US47049,47049,"Fentress County, Tennessee",17959,17959,17934,18025,17940
0500000US47051,47051,"Franklin County, Tennessee",41052,41052,40987,40867,40772
0500000US47053,47053,"Gibson County, Tennessee",49683,49683,49696,49865,49626
0500000US47055,47055,"Giles County, Tennessee",29485,29485,29384,29339,29072
0500000US47057,47057,"Grainger County, Tennessee",22657,22657,22714,22752,22706
0500000US47059,47059,"Greene County, Tennessee",68831,68831,68806,69079,68819
0500000US47061,47061,"Grundy County, Tennessee",13703,13708,13717,13647,13650
0500000US47063,47063,"Hamblen County, Tennessee",62544,62544,62611,62850,62746
0500000US47065,47065,"Hamilton County, Tennessee",336463,336465,337328,340870,345545
0500000US47067,47067,"Hancock County, Tennessee",6819,6819,6826,6717,6720
0500000US47069,47069,"Hardeman County, Tennessee",27253,27253,27144,26839,26533
0500000US47071,47071,"Hardin County, Tennessee",26026,26026,26031,25850,25950
0500000US47073,47073,"Hawkins County, Tennessee",56833,56833,56842,56643,56587
0500000US47075,47075,"Haywood County, Tennessee",18787,18787,18749,18519,18240
0500000US47077,47077,"Henderson County, Tennessee",27769,27769,27748,28003,28023
0500000US47079,47079,"Henry County, Tennessee",32330,32330,32348,32328,32341
0500000US47081,47081,"Hickman County, Tennessee",24690,24690,24661,24353,24170
0500000US47083,47083,"Houston County, Tennessee",8426,8426,8440,8326,8413
0500000US47085,47085,"Humphreys County, Tennessee",18538,18538,18572,18403,18275
0500000US47087,47087,"Jackson County, Tennessee",11638,11638,11645,11450,11441
0500000US47089,47089,"Jefferson County, Tennessee",51407,51409,51438,51773,52191
0500000US47091,47091,"Johnson County, Tennessee",18244,18244,18271,18204,18095
0500000US47093,47093,"Knox County, Tennessee",432226,432229,433097,436877,441311
0500000US47095,47095,"Lake County, Tennessee",7832,7832,7822,7771,7690
0500000US47097,47097,"Lauderdale County, Tennessee",27815,27815,27756,27687,27718
0500000US47099,47099,"Lawrence County, Tennessee",41869,41869,42012,42039,42086
0500000US47101,47101,"Lewis County, Tennessee",12161,12161,12144,12146,11896
0500000US47103,47103,"Lincoln County, Tennessee",33361,33361,33433,33427,33503
0500000US47105,47105,"Loudon County, Tennessee",48556,48556,48769,49088,49793
0500000US47107,47107,"McMinn County, Tennessee",52266,52266,52215,52380,52416
0500000US47109,47109,"McNairy County, Tennessee",26075,26075,26063,26055,26180
0500000US47111,47111,"Macon County, Tennessee",22248,22248,22263,22436,22498
0500000US47113,47113,"Madison County, Tennessee",98294,98294,98313,98122,98656
0500000US47115,47115,"Marion County, Tennessee",28237,28232,28243,28105,28291
0500000US47117,47117,"Marshall County, Tennessee",30617,30617,30659,30872,30883
0500000US47119,47119,"Maury County, Tennessee",80956,80956,81155,81329,81990
0500000US47121,47121,"Meigs County, Tennessee",11753,11753,11759,11662,11698
0500000US47123,47123,"Monroe County, Tennessee",44519,44519,44602,44888,45133
0500000US47125,47125,"Montgomery County, Tennessee",172331,172341,173375,176837,184468
0500000US47127,47127,"Moore County, Tennessee",6362,6362,6354,6418,6339
0500000US47129,47129,"Morgan County, Tennessee",21987,21987,21973,21940,21931
0500000US47131,47131,"Obion County, Tennessee",31807,31807,31802,31701,31340
0500000US47133,47133,"Overton County, Tennessee",22083,22083,22101,22163,22190
0500000US47135,47135,"Perry County, Tennessee",7915,7915,7928,7845,7860
0500000US47137,47137,"Pickett County, Tennessee",5077,5077,5072,5146,5100
0500000US47139,47139,"Polk County, Tennessee",16825,16825,16826,16779,16686
0500000US47141,47141,"Putnam County, Tennessee",72321,72328,72538,72768,73229
0500000US47143,47143,"Rhea County, Tennessee",31809,31809,31852,31961,32247
0500000US47145,47145,"Roane County, Tennessee",54181,54181,54128,53799,53469
0500000US47147,47147,"Robertson County, Tennessee",66283,66283,66427,66784,66931
0500000US47149,47149,"Rutherford County, Tennessee",262604,262604,263779,269200,274454
0500000US47151,47151,"Scott County, Tennessee",22228,22228,22246,22153,22173
0500000US47153,47153,"Sequatchie County, Tennessee",14112,14119,14120,14281,14423
0500000US47155,47155,"Sevier County, Tennessee",89889,89887,90146,91355,92512
0500000US47157,47157,"Shelby County, Tennessee",927644,927640,928792,934405,940764
0500000US47159,47159,"Smith County, Tennessee",19166,19166,19140,19147,19102
0500000US47161,47161,"Stewart County, Tennessee",13324,13324,13340,13222,13297
0500000US47163,47163,"Sullivan County, Tennessee",156823,156823,156866,157032,156786
0500000US47165,47165,"Sumner County, Tennessee",160645,160645,161289,163798,166123
0500000US47167,47167,"Tipton County, Tennessee",61081,61081,61160,61333,61705
0500000US47169,47169,"Trousdale County, Tennessee",7870,7870,7861,7820,7795
0500000US47171,47171,"Unicoi County, Tennessee",18313,18313,18267,18277,18235
0500000US47173,47173,"Union County, Tennessee",19109,19109,19095,19240,19127
0500000US47175,47175,"Van Buren County, Tennessee",5548,5548,5539,5510,5628
0500000US47177,47177,"Warren County, Tennessee",39839,39839,39846,39909,39839
0500000US47179,47179,"Washington County, Tennessee",122979,122979,123349,124007,125094
0500000US47181,47181,"Wayne County, Tennessee",17021,17021,16993,17032,16996
0500000US47183,47183,"Weakley County, Tennessee",35021,35021,35015,34984,34793
0500000US47185,47185,"White County, Tennessee",25841,25834,25840,26058,26082
0500000US47187,47187,"Williamson County, Tennessee",183182,183180,184063,188322,192911
0500000US47189,47189,"Wilson County, Tennessee",113993,113990,114583,116724,118961
0500000US48001,48001,"Anderson County, Texas",58458,58458,58428,58356,58190
0500000US48003,48003,"Andrews County, Texas",14786,14786,14820,15394,16117
0500000US48005,48005,"Angelina County, Texas",86771,86771,86888,87276,87597
0500000US48007,48007,"Aransas County, Texas",23158,23158,23157,23463,23818
0500000US48009,48009,"Archer County, Texas",9054,9056,9066,8792,8735
0500000US48011,48011,"Armstrong County, Texas",1901,1901,1898,1928,1944
0500000US48013,48013,"Atascosa County, Texas",44911,44911,44968,45471,46446
0500000US48015,48015,"Austin County, Texas",28417,28425,28421,28634,28618
0500000US48017,48017,"Bailey County, Texas",7165,7165,7153,7169,7130
0500000US48019,48019,"Bandera County, Texas",20485,20485,20540,20535,20537
0500000US48021,48021,"Bastrop County, Texas",74171,74169,74347,75028,74763
0500000US48023,48023,"Baylor County, Texas",3726,3726,3717,3715,3623
0500000US48025,48025,"Bee County, Texas",31861,31861,31871,32338,32527
0500000US48027,48027,"Bell County, Texas",310235,310235,312879,315937,323037
0500000US48029,48029,"Bexar County, Texas",1714773,1714777,1722975,1753494,1785704
0500000US48031,48031,"Blanco County, Texas",10497,10497,10512,10581,10655
0500000US48033,48033,"Borden County, Texas",641,641,644,625,616
0500000US48035,48035,"Bosque County, Texas",18212,18212,18259,18244,18125
0500000US48037,48037,"Bowie County, Texas",92565,92565,92659,92915,93148
0500000US48039,48039,"Brazoria County, Texas",313166,313154,314498,319227,324769
0500000US48041,48041,"Brazos County, Texas",194851,194851,195701,197539,200665
0500000US48043,48043,"Brewster County, Texas",9232,9232,9276,9361,9316
0500000US48045,48045,"Briscoe County, Texas",1637,1637,1626,1640,1561
0500000US48047,48047,"Brooks County, Texas",7223,7223,7190,7186,7161
0500000US48049,48049,"Brown County, Texas",38106,38106,38116,38013,37825
0500000US48051,48051,"Burleson County, Texas",17187,17187,17197,17212,17291
0500000US48053,48053,"Burnet County, Texas",42750,42753,42802,43393,43448
0500000US48055,48055,"Caldwell County, Texas",38066,38057,38084,38440,38734
0500000US48057,48057,"Calhoun County, Texas",21381,21381,21335,21370,21609
0500000US48059,48059,"Callahan County, Texas",13544,13544,13520,13547,13517
0500000US48061,48061,"Cameron County, Texas",406220,406220,407656,412577,415557
0500000US48063,48063,"Camp County, Texas",12401,12401,12408,12394,12449
0500000US48065,48065,"Carson County, Texas",6182,6182,6166,6272,6157
0500000US48067,48067,"Cass County, Texas",30464,30464,30433,30508,30166
0500000US48069,48069,"Castro County, Texas",8062,8062,8108,8034,8164
0500000US48071,48071,"Chambers County, Texas",35096,35096,35290,35477,36196
0500000US48073,48073,"Cherokee County, Texas",50845,50845,50860,50961,51206
0500000US48075,48075,"Childress County, Texas",7041,7041,7049,7003,7029
0500000US48077,48077,"Clay County, Texas",10752,10752,10721,10658,10535
0500000US48079,48079,"Cochran County, Texas",3127,3127,3131,3071,3046
0500000US48081,48081,"Coke County, Texas",3320,3319,3320,3283,3231
0500000US48083,48083,"Coleman County, Texas",8895,8895,8886,8757,8675
0500000US48085,48085,"Collin County, Texas",782341,782351,788505,812698,834642
0500000US48087,48087,"Collingsworth County, Texas",3057,3057,3053,3104,3036
0500000US48089,48089,"Colorado County, Texas",20874,20874,20878,20742,20696
0500000US48091,48091,"Comal County, Texas",108472,108472,109398,111521,114384
0500000US48093,48093,"Comanche County, Texas",13974,13974,13972,13892,13765
0500000US48095,48095,"Concho County, Texas",4087,4087,4076,4093,4010
0500000US48097,48097,"Cooke County, Texas",38437,38437,38445,38367,38688
0500000US48099,48099,"Coryell County, Texas",75388,75402,75631,76551,77231
0500000US48101,48101,"Cottle County, Texas",1505,1505,1503,1509,1486
0500000US48103,48103,"Crane County, Texas",4375,4375,4377,4365,4562
0500000US48105,48105,"Crockett County, Texas",3719,3719,3709,3689,3743
0500000US48107,48107,"Crosby County, Texas",6059,6059,6044,6080,6126
0500000US48109,48109,"Culberson County, Texas",2398,2398,2396,2371,2290
0500000US48111,48111,"Dallam County, Texas",6703,6703,6754,6842,6996
0500000US48113,48113,"Dallas County, Texas",2368139,2368139,2373814,2408016,2453843
0500000US48115,48115,"Dawson County, Texas",13833,13833,13837,13783,13640
0500000US48117,48117,"Deaf Smith County, Texas",19372,19372,19431,19446,19360
0500000US48119,48119,"Delta County, Texas",5231,5231,5238,5203,5329
0500000US48121,48121,"Denton County, Texas",662614,662604,666961,685601,707304
0500000US48123,48123,"DeWitt County, Texas",20097,20097,20055,20311,20465
0500000US48125,48125,"Dickens County, Texas",2444,2444,2448,2401,2323
0500000US48127,48127,"Dimmit County, Texas",9996,9996,10028,10101,10461
0500000US48129,48129,"Donley County, Texas",3677,3677,3677,3629,3598
0500000US48131,48131,"Duval County, Texas",11782,11784,11721,11803,11717
0500000US48133,48133,"Eastland County, Texas",18583,18583,18584,18574,18421
0500000US48135,48135,"Ector County, Texas",137130,137130,137056,139588,144325
0500000US48137,48137,"Edwards County, Texas",2002,2002,1989,1969,1968
0500000US48139,48139,"Ellis County, Texas",149610,149610,150413,152391,153969
0500000US48141,48141,"El Paso County, Texas",800647,800647,803506,817982,827398
0500000US48143,48143,"Erath County, Texas",37890,37890,37907,39000,39321
0500000US48145,48145,"Falls County, Texas",17866,17866,17864,17845,17610
0500000US48147,48147,"Fannin County, Texas",33915,33915,33886,33884,33831
0500000US48149,48149,"Fayette County, Texas",24554,24556,24520,24755,24695
0500000US48151,48151,"Fisher County, Texas",3974,3974,3943,3950,3844
0500000US48153,48153,"Floyd County, Texas",6446,6446,6406,6387,6367
0500000US48155,48155,"Foard County, Texas",1336,1336,1338,1350,1307
0500000US48157,48157,"Fort Bend County, Texas",585375,585385,590997,607952,627293
0500000US48159,48159,"Franklin County, Texas",10605,10605,10593,10525,10640
0500000US48161,48161,"Freestone County, Texas",19816,19814,19818,19632,19515
0500000US48163,48163,"Frio County, Texas",17217,17217,17199,17367,17702
0500000US48165,48165,"Gaines County, Texas",17526,17526,17589,18056,18413
0500000US48167,48167,"Galveston County, Texas",291309,291307,292623,295193,300484
0500000US48169,48169,"Garza County, Texas",6461,6461,6458,6545,6412
0500000US48171,48171,"Gillespie County, Texas",24837,24837,24878,25038,25153
0500000US48173,48173,"Glasscock County, Texas",1226,1226,1228,1242,1259
0500000US48175,48175,"Goliad County, Texas",7210,7210,7222,7221,7351
0500000US48177,48177,"Gonzales County, Texas",19807,19807,19811,19844,20045
0500000US48179,48179,"Gray County, Texas",22535,22535,22453,22733,22978
0500000US48181,48181,"Grayson County, Texas",120877,120877,121060,121306,121935
0500000US48183,48183,"Gregg County, Texas",121730,121728,121879,122325,122658
0500000US48185,48185,"Grimes County, Texas",26604,26569,26610,26730,26783
0500000US48187,48187,"Guadalupe County, Texas",131533,131537,132378,135843,139841
0500000US48189,48189,"Hale County, Texas",36273,36273,36356,36437,36385
0500000US48191,48191,"Hall County, Texas",3353,3353,3346,3306,3293
0500000US48193,48193,"Hamilton County, Texas",8517,8517,8493,8417,8307
0500000US48195,48195,"Hansford County, Texas",5613,5613,5604,5588,5521
0500000US48197,48197,"Hardeman County, Texas",4139,4139,4153,4112,4082
0500000US48199,48199,"Hardin County, Texas",54635,54635,54791,55069,55190
0500000US48201,48201,"Harris County, Texas",4092459,4092448,4107917,4173695,4253700
0500000US48203,48203,"Harrison County, Texas",65631,65632,65744,67302,67450
0500000US48205,48205,"Hartley County, Texas",6062,6062,6058,6085,6144
0500000US48207,48207,"Haskell County, Texas",5899,5899,5877,5974,5901
0500000US48209,48209,"Hays County, Texas",157107,157112,158289,163746,168990
0500000US48211,48211,"Hemphill County, Texas",3807,3807,3797,3956,4080
0500000US48213,48213,"Henderson County, Texas",78532,78536,78681,78753,79094
0500000US48215,48215,"Hidalgo County, Texas",774769,774769,779203,794181,806552
0500000US48217,48217,"Hill County, Texas",35089,35089,35104,35173,35115
0500000US48219,48219,"Hockley County, Texas",22935,22935,22844,22979,23072
0500000US48221,48221,"Hood County, Texas",51182,51182,51339,51467,52044
0500000US48223,48223,"Hopkins County, Texas",35161,35161,35221,35358,35469
0500000US48225,48225,"Houston County, Texas",23732,23732,23708,23394,23161
0500000US48227,48227,"Howard County, Texas",35012,35012,34998,34952,35408
0500000US48229,48229,"Hudspeth County, Texas",3476,3476,3475,3426,3337
0500000US48231,48231,"Hunt County, Texas",86129,86129,86319,86669,87079
0500000US48233,48233,"Hutchinson County, Texas",22150,22150,22082,21922,21922
0500000US48235,48235,"Irion County, Texas",1599,1599,1610,1610,1573
0500000US48237,48237,"Jack County, Texas",9044,9044,9022,9043,8983
0500000US48239,48239,"Jackson County, Texas",14075,14075,14059,14017,14255
0500000US48241,48241,"Jasper County, Texas",35710,35710,35824,36268,35923
0500000US48243,48243,"Jeff Davis County, Texas",2342,2342,2345,2303,2307
0500000US48245,48245,"Jefferson County, Texas",252273,252273,252398,253160,251813
0500000US48247,48247,"Jim Hogg County, Texas",5300,5300,5293,5283,5249
0500000US48249,48249,"Jim Wells County, Texas",40838,40837,40892,41235,41754
0500000US48251,48251,"Johnson County, Texas",150934,150934,151272,151940,153441
0500000US48253,48253,"Jones County, Texas",20202,20202,20212,20278,19973
0500000US48255,48255,"Karnes County, Texas",14824,14824,14834,14943,15233
0500000US48257,48257,"Kaufman County, Texas",103350,103346,103887,105290,106753
0500000US48259,48259,"Kendall County, Texas",33410,33410,33693,34666,35956
0500000US48261,48261,"Kenedy County, Texas",416,416,417,437,431
0500000US48263,48263,"Kent County, Texas",808,808,809,822,839
0500000US48265,48265,"Kerr County, Texas",49625,49625,49655,49625,49786
0500000US48267,48267,"Kimble County, Texas",4607,4607,4585,4598,4560
0500000US48269,48269,"King County, Texas",286,286,289,260,276
0500000US48271,48271,"Kinney County, Texas",3598,3598,3595,3598,3603
0500000US48273,48273,"Kleberg County, Texas",32061,32061,32080,32090,32025
0500000US48275,48275,"Knox County, Texas",3719,3719,3727,3750,3789
0500000US48277,48277,"Lamar County, Texas",49793,49789,49833,49987,49811
0500000US48279,48279,"Lamb County, Texas",13977,13977,14015,14130,14008
0500000US48281,48281,"Lampasas County, Texas",19677,19663,19711,19902,20107
0500000US48283,48283,"La Salle County, Texas",6886,6886,6882,6992,7109
0500000US48285,48285,"Lavaca County, Texas",19263,19263,19242,19223,19468
0500000US48287,48287,"Lee County, Texas",16612,16612,16610,16631,16601
0500000US48289,48289,"Leon County, Texas",16801,16801,16768,16872,16803
0500000US48291,48291,"Liberty County, Texas",75643,75643,75840,75945,76571
0500000US48293,48293,"Limestone County, Texas",23384,23386,23431,23497,23585
0500000US48295,48295,"Lipscomb County, Texas",3302,3302,3284,3346,3480
0500000US48297,48297,"Live Oak County, Texas",11531,11527,11548,11531,11664
0500000US48299,48299,"Llano County, Texas",19301,19301,19341,18942,19085
0500000US48301,48301,"Loving County, Texas",82,82,83,92,71
0500000US48303,48303,"Lubbock County, Texas",278831,278831,280201,283286,285760
0500000US48305,48305,"Lynn County, Texas",5915,5915,5897,5889,5783
0500000US48307,48307,"McCulloch County, Texas",8283,8283,8227,8296,8313
0500000US48309,48309,"McLennan County, Texas",234906,234906,235895,237811,238707
0500000US48311,48311,"McMullen County, Texas",707,707,712,700,726
0500000US48313,48313,"Madison County, Texas",13664,13667,13737,13711,13677
0500000US48315,48315,"Marion County, Texas",10546,10536,10515,10464,10324
0500000US48317,48317,"Martin County, Texas",4799,4799,4815,4919,5017
0500000US48319,48319,"Mason County, Texas",4012,4012,4012,4015,4003
0500000US48321,48321,"Matagorda County, Texas",36702,36702,36722,36708,36547
0500000US48323,48323,"Maverick County, Texas",54258,54258,54462,55082,55365
0500000US48325,48325,"Medina County, Texas",46006,46006,46099,46443,46765
0500000US48327,48327,"Menard County, Texas",2242,2242,2240,2235,2240
0500000US48329,48329,"Midland County, Texas",136872,136872,136942,140034,146645
0500000US48331,48331,"Milam County, Texas",24757,24757,24703,24665,24157
0500000US48333,48333,"Mills County, Texas",4936,4936,4950,4869,4828
0500000US48335,48335,"Mitchell County, Texas",9403,9403,9410,9405,9336
0500000US48337,48337,"Montague County, Texas",19719,19720,19723,19746,19565
0500000US48339,48339,"Montgomery County, Texas",455746,455761,459291,471704,485047
0500000US48341,48341,"Moore County, Texas",21904,21904,21977,22041,22313
0500000US48343,48343,"Morris County, Texas",12934,12934,12917,12822,12787
0500000US48345,48345,"Motley County, Texas",1210,1210,1209,1215,1202
0500000US48347,48347,"Nacogdoches County, Texas",64524,64524,64618,65612,66034
0500000US48349,48349,"Navarro County, Texas",47735,47735,47761,47963,47979
0500000US48351,48351,"Newton County, Texas",14445,14445,14403,14418,14200
0500000US48353,48353,"Nolan County, Texas",15216,15217,15232,15145,14924
0500000US48355,48355,"Nueces County, Texas",340223,340223,340316,343085,347691
0500000US48357,48357,"Ochiltree County, Texas",10223,10223,10183,10471,10728
0500000US48359,48359,"Oldham County, Texas",2052,2052,2051,2085,2060
0500000US48361,48361,"Orange County, Texas",81837,81837,81970,82384,82977
0500000US48363,48363,"Palo Pinto County, Texas",28111,28111,28085,28120,27856
0500000US48365,48365,"Panola County, Texas",23796,23796,23794,24039,24020
0500000US48367,48367,"Parker County, Texas",116927,116927,117326,118348,119712
0500000US48369,48369,"Parmer County, Texas",10269,10269,10294,10306,10183
0500000US48371,48371,"Pecos County, Texas",15507,15507,15538,15653,15619
0500000US48373,48373,"Polk County, Texas",45413,45413,45445,45659,45656
0500000US48375,48375,"Potter County, Texas",121073,121073,121362,121938,122335
0500000US48377,48377,"Presidio County, Texas",7818,7817,7873,7715,7525
0500000US48379,48379,"Rains County, Texas",10914,10914,10932,11026,10943
0500000US48381,48381,"Randall County, Texas",120725,120725,121209,123558,125082
0500000US48383,48383,"Reagan County, Texas",3367,3367,3345,3382,3475
0500000US48385,48385,"Real County, Texas",3309,3309,3315,3433,3369
0500000US48387,48387,"Red River County, Texas",12860,12864,12842,12682,12694
0500000US48389,48389,"Reeves County, Texas",13783,13783,13787,13684,13798
0500000US48391,48391,"Refugio County, Texas",7383,7383,7348,7314,7259
0500000US48393,48393,"Roberts County, Texas",929,929,924,835,854
0500000US48395,48395,"Robertson County, Texas",16622,16622,16585,16711,16545
0500000US48397,48397,"Rockwall County, Texas",78337,78337,78961,81179,83021
0500000US48399,48399,"Runnels County, Texas",10501,10501,10512,10570,10449
0500000US48401,48401,"Rusk County, Texas",53330,53332,53348,53689,54026
0500000US48403,48403,"Sabine County, Texas",10834,10835,10853,10639,10433
0500000US48405,48405,"San Augustine County, Texas",8865,8864,8828,8869,8818
0500000US48407,48407,"San Jacinto County, Texas",26384,26384,26434,26876,27126
0500000US48409,48409,"San Patricio County, Texas",64804,64807,64577,64413,65600
0500000US48411,48411,"San Saba County, Texas",6131,6131,6134,6060,6002
0500000US48413,48413,"Schleicher County, Texas",3461,3461,3499,3305,3264
0500000US48415,48415,"Scurry County, Texas",16921,16921,16957,16907,17126
0500000US48417,48417,"Shackelford County, Texas",3378,3378,3363,3334,3356
0500000US48419,48419,"Shelby County, Texas",25448,25448,25425,25666,26019
0500000US48421,48421,"Sherman County, Texas",3034,3034,3029,3045,3073
0500000US48423,48423,"Smith County, Texas",209714,209714,210406,212855,214821
0500000US48425,48425,"Somervell County, Texas",8490,8490,8506,8467,8598
0500000US48427,48427,"Starr County, Texas",60968,60968,61149,61498,61615
0500000US48429,48429,"Stephens County, Texas",9630,9630,9585,9523,9464
0500000US48431,48431,"Sterling County, Texas",1143,1143,1138,1170,1191
0500000US48433,48433,"Stonewall County, Texas",1490,1490,1496,1482,1475
0500000US48435,48435,"Sutton County, Texas",4128,4128,4059,4012,3950
0500000US48437,48437,"Swisher County, Texas",7854,7854,7883,7826,7891
0500000US48439,48439,"Tarrant County, Texas",1809034,1809034,1816344,1847156,1880153
0500000US48441,48441,"Taylor County, Texas",131506,131506,131846,132656,133473
0500000US48443,48443,"Terrell County, Texas",984,984,1006,948,917
0500000US48445,48445,"Terry County, Texas",12651,12651,12650,12598,12613
0500000US48447,48447,"Throckmorton County, Texas",1641,1641,1631,1640,1601
0500000US48449,48449,"Titus County, Texas",32334,32334,32407,32441,32663
0500000US48451,48451,"Tom Green County, Texas",110224,110224,110631,111738,113281
0500000US48453,48453,"Travis County, Texas",1024266,1024272,1030219,1061203,1095584
0500000US48455,48455,"Trinity County, Texas",14585,14585,14609,14562,14309
0500000US48457,48457,"Tyler County, Texas",21766,21766,21747,21680,21458
